Município; Estado; FPM; Ano; Mês;
Conceição do Jacuípe; BA; 288.399,39; 2002; 07;
Conde; BA; 247.199,50; 2002; 07;
Condeúba; BA; 247.199,50; 2002; 07;
Contendas do Sincorá; BA; 123.599,80; 2002; 07;
Coração de Maria; BA; 288.399,39; 2002; 07;
Cordeiros; BA; 139.438,76; 2002; 07;
Coribe; BA; 216.904,70; 2002; 07;
Coronel João Sá; BA; 247.199,50; 2002; 07;
Correntina; BA; 329.599,31; 2002; 07;
Cotegipe; BA; 178.171,72; 2002; 07;
Cravolândia; BA; 123.599,80; 2002; 07;
Crisópolis; BA; 247.199,50; 2002; 07;
Cristópolis; BA; 178.171,72; 2002; 07;
Cruz das Almas; BA; 453.199,04; 2002; 07;
Curaçá; BA; 288.399,39; 2002; 07;
Dário Meira; BA; 216.904,70; 2002; 07;
Dias D'Ávila; BA; 411.999,14; 2002; 07;
Dom Basílio; BA; 164.799,67; 2002; 07;
Dom Macedo Costa; BA; 123.599,80; 2002; 07;
Elísio Medrado; BA; 139.438,76; 2002; 07;
Encruzilhada; BA; 329.599,31; 2002; 07;
Entre Rios; BA; 370.799,24; 2002; 07;
Érico Cardoso; BA; 164.799,67; 2002; 07;
Esplanada; BA; 288.399,39; 2002; 07;
Euclides da Cunha; BA; 449.302,57; 2002; 07;
Eunápolis; BA; 576.798,76; 2002; 07;
Fátima; BA; 247.199,50; 2002; 07;
Feira da Mata; BA; 123.599,80; 2002; 07;
Feira de Santana; BA; 1.457.332,81; 2002; 07;
Filadélfia; BA; 247.199,50; 2002; 07;
Firmino Alves; BA; 123.599,80; 2002; 07;
Floresta Azul; BA; 201.411,51; 2002; 07;
Formosa do Rio Preto; BA; 247.199,50; 2002; 07;
Gandu; BA; 294.370,67; 2002; 07;
Gavião; BA; 123.599,80; 2002; 07;
Gentio do Ouro; BA; 139.438,76; 2002; 07;
Glória; BA; 205.999,58; 2002; 07;
Gongogi; BA; 164.799,67; 2002; 07;
Governador Mangabeira; BA; 255.637,69; 2002; 07;
Guajeru; BA; 164.799,67; 2002; 07;
Guanambi; BA; 535.598,87; 2002; 07;
Guaratinga; BA; 288.399,39; 2002; 07;
Heliópolis; BA; 178.171,72; 2002; 07;
Iaçu; BA; 294.370,67; 2002; 07;
Ibiassucê; BA; 178.171,72; 2002; 07;
Ibicaraí; BA; 317.610,45; 2002; 07;
Ibicoara; BA; 205.999,58; 2002; 07;
Ibicuí; BA; 216.904,70; 2002; 07;
Ibipeba; BA; 216.904,70; 2002; 07;
Ibipitanga; BA; 178.171,72; 2002; 07;
Ibiquera; BA; 123.599,80; 2002; 07;
Ibirapitanga; BA; 255.637,69; 2002; 07;
Ibirapuã; BA; 123.599,80; 2002; 07;
Ibirataia; BA; 288.399,39; 2002; 07;
Ibitiara; BA; 216.904,70; 2002; 07;
Ibititá; BA; 247.199,50; 2002; 07;
Ibotirama; BA; 288.399,39; 2002; 07;
Ichu; BA; 139.438,76; 2002; 07;
Igaporã; BA; 216.904,70; 2002; 07;
Igrapiúna; BA; 205.999,58; 2002; 07;
Iguaí; BA; 294.370,67; 2002; 07;
Ilhéus; BA; 1.457.332,81; 2002; 07;
Inhambupe; BA; 288.399,39; 2002; 07;
Ipecaetá; BA; 255.637,69; 2002; 07;
Ipiaú; BA; 395.076,41; 2002; 07;
Ipirá; BA; 488.035,51; 2002; 07;
Ipupiara; BA; 139.438,76; 2002; 07;
Irajuba; BA; 123.599,80; 2002; 07;
Iramaia; BA; 247.199,50; 2002; 07;
Iraquara; BA; 247.199,50; 2002; 07;
Irará; BA; 288.399,39; 2002; 07;
Irecê; BA; 453.199,04; 2002; 07;
Itabela; BA; 294.370,67; 2002; 07;
Itaberaba; BA; 449.302,57; 2002; 07;
Itabuna; BA; 1.457.332,81; 2002; 07;
Itacaré; BA; 247.199,50; 2002; 07;
Itaeté; BA; 216.904,70; 2002; 07;
Itagi; BA; 216.904,70; 2002; 07;
Itagibá; BA; 240.144,50; 2002; 07;
Itagimirim; BA; 123.599,80; 2002; 07;
Itaguaçu da Bahia; BA; 201.411,51; 2002; 07;
Itaju do Colônia; BA; 162.678,56; 2002; 07;
Itajuípe; BA; 278.877,49; 2002; 07;
Itamaraju; BA; 488.035,51; 2002; 07;
Itamari; BA; 139.438,76; 2002; 07;
Itambé; BA; 329.599,31; 2002; 07;
Itanagra; BA; 123.599,80; 2002; 07;
Itanhém; BA; 255.637,69; 2002; 07;
Itaparica; BA; 247.199,50; 2002; 07;
Itapé; BA; 216.904,70; 2002; 07;
Itapebi; BA; 178.171,72; 2002; 07;
Itapetinga; BA; 453.199,04; 2002; 07;
Itapicuru; BA; 288.399,39; 2002; 07;
Itapitanga; BA; 164.799,67; 2002; 07;
Itaquara; BA; 123.599,80; 2002; 07;
Itarantim; BA; 216.904,70; 2002; 07;
Itatim; BA; 164.799,67; 2002; 07;
Itiruçu; BA; 205.999,58; 2002; 07;
Itiúba; BA; 333.103,64; 2002; 07;
Itororó; BA; 255.637,69; 2002; 07;
Ituaçu; BA; 247.199,50; 2002; 07;
Ituberá; BA; 288.399,39; 2002; 07;
Iuiú; BA; 164.799,67; 2002; 07;
Jaborandi; BA; 139.438,76; 2002; 07;
Jacaraci; BA; 201.411,51; 2002; 07;
Jacobina; BA; 526.768,49; 2002; 07;
Jaguaquara; BA; 411.999,14; 2002; 07;
Jaguarari; BA; 294.370,67; 2002; 07;
Jaguaripe; BA; 178.171,72; 2002; 07;
Jandaíra; BA; 164.799,67; 2002; 07;
Jequié; BA; 1.416.132,90; 2002; 07;
Jeremoabo; BA; 333.103,64; 2002; 07;
Jiquiriçá; BA; 205.999,58; 2002; 07;
Jitaúna; BA; 247.199,50; 2002; 07;
João Dourado; BA; 247.199,50; 2002; 07;
Juazeiro; BA; 1.457.332,81; 2002; 07;
Jucuruçu; BA; 201.411,51; 2002; 07;
Jussara; BA; 216.904,70; 2002; 07;
Jussari; BA; 139.438,76; 2002; 07;
Jussiape; BA; 139.438,76; 2002; 07;
Lafaiete Coutinho; BA; 123.599,80; 2002; 07;
Lagoa Real; BA; 164.799,67; 2002; 07;
Laje; BA; 247.199,50; 2002; 07;
Lajedão; BA; 123.599,80; 2002; 07;
Lajedinho; BA; 123.599,80; 2002; 07;
Lajedo do Tabocal; BA; 139.438,76; 2002; 07;
Lamarão; BA; 139.438,76; 2002; 07;
Lapão; BA; 288.399,39; 2002; 07;
Lauro de Freitas; BA; 700.398,50; 2002; 07;
Lençóis; BA; 123.599,80; 2002; 07;
Licínio de Almeida; BA; 178.171,72; 2002; 07;
Livramento do Brumado; BA; 370.799,24; 2002; 07;
Luís Eduardo Magalhães; BA; 247.199,91; 2002; 07;
Macajuba; BA; 178.171,72; 2002; 07;
Macarani; BA; 216.904,70; 2002; 07;
Macaúbas; BA; 370.799,24; 2002; 07;
Macururé; BA; 139.438,76; 2002; 07;
Madre de Deus; BA; 178.171,72; 2002; 07;
Maetinga; BA; 205.999,58; 2002; 07;
Maiquinique; BA; 123.599,80; 2002; 07;
Mairi; BA; 255.637,69; 2002; 07;
Malhada; BA; 216.904,70; 2002; 07;
Malhada de Pedras; BA; 139.438,76; 2002; 07;
Manoel Vitorino; BA; 216.904,70; 2002; 07;
Mansidão; BA; 164.799,67; 2002; 07;
Maracás; BA; 329.599,31; 2002; 07;
Maragogipe; BA; 371.836,59; 2002; 07;
Maraú; BA; 255.637,69; 2002; 07;
Marcionílio Souza; BA; 178.171,72; 2002; 07;
Mascote; BA; 240.144,50; 2002; 07;
Mata de São João; BA; 356.343,42; 2002; 07;
Matina; BA; 164.799,67; 2002; 07;
Medeiros Neto; BA; 255.637,69; 2002; 07;
Miguel Calmon; BA; 288.399,39; 2002; 07;
Milagres; BA; 164.799,67; 2002; 07;
Mirangaba; BA; 205.999,58; 2002; 07;
Mirante; BA; 205.999,58; 2002; 07;
Monte Santo; BA; 449.302,57; 2002; 07;
Morpará; BA; 139.438,76; 2002; 07;
Morro do Chapéu; BA; 356.343,42; 2002; 07;
Mortugaba; BA; 178.171,72; 2002; 07;
Mucugê; BA; 205.999,58; 2002; 07;
Mucuri; BA; 288.399,39; 2002; 07;
Mulungu do Morro; BA; 205.999,58; 2002; 07;
Mundo Novo; BA; 278.877,49; 2002; 07;
Muniz Ferreira; BA; 139.438,76; 2002; 07;
Muquém de São Francisco; BA; 123.599,80; 2002; 07;
Muritiba; BA; 329.599,31; 2002; 07;
Mutuípe; BA; 247.199,50; 2002; 07;
Nazaré; BA; 288.399,39; 2002; 07;
Nilo Peçanha; BA; 164.799,67; 2002; 07;
Nordestina; BA; 164.799,67; 2002; 07;
Nova Canaã; BA; 216.904,70; 2002; 07;
Nova Fátima; BA; 139.438,76; 2002; 07;
Nova Ibiá; BA; 162.678,56; 2002; 07;
Nova Itarana; BA; 123.599,80; 2002; 07;
Nova Redenção; BA; 139.438,76; 2002; 07;
Nova Soure; BA; 288.399,39; 2002; 07;
Nova Viçosa; BA; 329.599,31; 2002; 07;
Novo Horizonte; BA; 139.438,76; 2002; 07;
Novo Triunfo; BA; 205.999,58; 2002; 07;
Olindina; BA; 288.399,39; 2002; 07;
Oliveira dos Brejinhos; BA; 255.637,69; 2002; 07;
Ouriçangas; BA; 123.599,80; 2002; 07;
Ourolândia; BA; 216.904,70; 2002; 07;
Palmas de Monte Alto; BA; 247.199,50; 2002; 07;
Palmeiras; BA; 123.599,80; 2002; 07;
Paramirim; BA; 255.637,69; 2002; 07;
Paratinga; BA; 288.399,39; 2002; 07;
Paripiranga; BA; 294.370,67; 2002; 07;
Pau Brasil; BA; 224.651,30; 2002; 07;
Paulo Afonso; BA; 604.234,47; 2002; 07;
Pé de Serra; BA; 201.411,51; 2002; 07;
Pedrão; BA; 139.438,76; 2002; 07;
Pedro Alexandre; BA; 247.199,50; 2002; 07;
Piatã; BA; 247.199,50; 2002; 07;
Pilão Arcado; BA; 294.370,67; 2002; 07;
Pindaí; BA; 216.904,70; 2002; 07;
Pindobaçu; BA; 255.637,69; 2002; 07;
Pintadas; BA; 178.171,72; 2002; 07;
Piraí do Norte; BA; 162.678,56; 2002; 07;
Piripá; BA; 205.999,58; 2002; 07;
Piritiba; BA; 255.637,69; 2002; 07;
Planaltino; BA; 139.438,76; 2002; 07;
Planalto; BA; 278.877,49; 2002; 07;
Poções; BA; 411.999,14; 2002; 07;
Pojuca; BA; 294.370,67; 2002; 07;
Ponto Novo; BA; 247.199,50; 2002; 07;
Porto Seguro; BA; 659.198,59; 2002; 07;
Potiraguá; BA; 205.999,58; 2002; 07;
Prado; BA; 294.370,67; 2002; 07;
Presidente Dutra; BA; 216.904,70; 2002; 07;
Presidente Jânio Quadros; BA; 247.199,50; 2002; 07;
Presidente Tancredo Neves; BA; 247.199,50; 2002; 07;
Queimadas; BA; 288.399,39; 2002; 07;
Quijingue; BA; 288.399,39; 2002; 07;
Quixabeira; BA; 162.678,56; 2002; 07;
Rafael Jambeiro; BA; 255.637,69; 2002; 07;
Remanso; BA; 329.599,31; 2002; 07;
Retirolândia; BA; 178.171,72; 2002; 07;
Riachão das Neves; BA; 247.199,50; 2002; 07;
Riachão do Jacuípe; BA; 356.343,42; 2002; 07;
Riacho de Santana; BA; 288.399,39; 2002; 07;
Ribeira do Amparo; BA; 205.999,58; 2002; 07;
Ribeira do Pombal; BA; 411.999,14; 2002; 07;
Ribeirão do Largo; BA; 205.999,58; 2002; 07;
Rio de Contas; BA; 216.904,70; 2002; 07;
Rio do Antônio; BA; 205.999,58; 2002; 07;
Rio do Pires; BA; 178.171,72; 2002; 07;
Rio Real; BA; 329.599,31; 2002; 07;
Rodelas; BA; 123.599,80; 2002; 07;
Ruy Barbosa; BA; 317.610,45; 2002; 07;
Salinas da Margarida; BA; 164.799,67; 2002; 07;
Salvador; BA; 9.763.455,89; 2002; 07;
Santa Bárbara; BA; 247.199,50; 2002; 07;
Santa Brígida; BA; 247.199,50; 2002; 07;
Santa Cruz Cabrália; BA; 288.399,39; 2002; 07;
Santa Cruz da Vitória; BA; 123.599,80; 2002; 07;
Santa Inês; BA; 164.799,67; 2002; 07;
Santa Luzia; BA; 216.904,70; 2002; 07;
Santa Maria da Vitória; BA; 371.836,59; 2002; 07;
Santa Rita de Cássia; BA; 288.399,39; 2002; 07;
Santa Teresinha; BA; 139.438,76; 2002; 07;
Santaluz; BA; 329.599,31; 2002; 07;
Santana; BA; 294.370,67; 2002; 07;
Santanópolis; BA; 139.438,76; 2002; 07;
Santo Amaro; BA; 449.302,57; 2002; 07;
Santo Antônio de Jesus; BA; 535.598,87; 2002; 07;
Santo Estêvão; BA; 370.799,24; 2002; 07;
São Desidério; BA; 247.199,50; 2002; 07;
São Domingos; BA; 139.438,76; 2002; 07;
São Felipe; BA; 255.637,69; 2002; 07;
São Félix; BA; 216.904,70; 2002; 07;
São Félix do Coribe; BA; 178.171,72; 2002; 07;
São Francisco do Conde; BA; 288.399,39; 2002; 07;
São Gabriel; BA; 247.199,50; 2002; 07;
São Gonçalo dos Campos; BA; 294.370,67; 2002; 07;
São José da Vitória; BA; 123.599,80; 2002; 07;
São José do Jacuípe; BA; 162.678,56; 2002; 07;
São Miguel das Matas; BA; 139.438,76; 2002; 07;
São Sebastião do Passé; BA; 371.836,59; 2002; 07;
Sapeaçu; BA; 216.904,70; 2002; 07;
Sátiro Dias; BA; 247.199,50; 2002; 07;
Saubara; BA; 164.799,67; 2002; 07;
Saúde; BA; 178.171,72; 2002; 07;
Seabra; BA; 370.799,24; 2002; 07;
Sebastião Laranjeiras; BA; 139.438,76; 2002; 07;
Senhor do Bonfim; BA; 511.275,33; 2002; 07;
Sento Sé; BA; 356.343,42; 2002; 07;
Serra do Ramalho; BA; 333.103,64; 2002; 07;
Serra Dourada; BA; 247.199,50; 2002; 07;
Serra Preta; BA; 255.637,69; 2002; 07;
Serrinha; BA; 535.598,87; 2002; 07;
Serrolândia; BA; 178.171,72; 2002; 07;
Simões Filho; BA; 617.998,66; 2002; 07;
Sítio do Mato; BA; 178.171,72; 2002; 07;
Sítio do Quinto; BA; 247.199,50; 2002; 07;
Sobradinho; BA; 302.117,26; 2002; 07;
Souto Soares; BA; 216.904,70; 2002; 07;
Tabocas do Brejo Velho; BA; 178.171,72; 2002; 07;
Tanhaçu; BA; 247.199,50; 2002; 07;
Tanque Novo; BA; 205.999,58; 2002; 07;
Tanquinho; BA; 162.678,56; 2002; 07;
Taperoá; BA; 216.904,70; 2002; 07;
Tapiramutá; BA; 247.199,50; 2002; 07;
Teixeira de Freitas; BA; 659.198,59; 2002; 07;
Teodoro Sampaio; BA; 139.438,76; 2002; 07;
Teofilândia; BA; 247.199,50; 2002; 07;
Teolândia; BA; 164.799,67; 2002; 07;
Terra Nova; BA; 178.171,72; 2002; 07;
Tremedal; BA; 255.637,69; 2002; 07;
Tucano; BA; 453.199,04; 2002; 07;
Uauá; BA; 288.399,39; 2002; 07;
Ubaíra; BA; 247.199,50; 2002; 07;
Ubaitaba; BA; 288.399,39; 2002; 07;
Ubatã; BA; 278.877,49; 2002; 07;
Uibaí; BA; 205.999,58; 2002; 07;
Umburanas; BA; 205.999,58; 2002; 07;
Una; BA; 329.599,31; 2002; 07;
Urandi; BA; 216.904,70; 2002; 07;
Uruçuca; BA; 278.877,49; 2002; 07;
Utinga; BA; 216.904,70; 2002; 07;
Valença; BA; 526.768,49; 2002; 07;
Valente; BA; 255.637,69; 2002; 07;
Várzea da Roça; BA; 205.999,58; 2002; 07;
Várzea do Poço; BA; 139.438,76; 2002; 07;
Várzea Nova; BA; 216.904,70; 2002; 07;
Varzedo; BA; 139.438,76; 2002; 07;
Vera Cruz; BA; 329.599,31; 2002; 07;
Vereda; BA; 139.438,76; 2002; 07;
Vitória da Conquista; BA; 1.457.332,40; 2002; 07;
Wagner; BA; 123.599,80; 2002; 07;
Wanderley; BA; 205.999,58; 2002; 07;
Wenceslau Guimarães; BA; 288.399,39; 2002; 07;
Xique-Xique; BA; 411.999,14; 2002; 07;
Abaíra; BA; 132.030,50; 2002; 08;
Abaré; BA; 195.055,01; 2002; 08;
Acajutiba; BA; 195.055,01; 2002; 08;
Adustina; BA; 195.055,01; 2002; 08;
Água Fria; BA; 195.055,01; 2002; 08;
Aiquara; BA; 117.033,02; 2002; 08;
Alagoinhas; BA; 702.197,92; 2002; 08;
Alcobaça; BA; 234.066,00; 2002; 08;
Almadina; BA; 132.030,50; 2002; 08;
Amargosa; BA; 312.088,00; 2002; 08;
Amélia Rodrigues; BA; 273.077,02; 2002; 08;
América Dourada; BA; 205.380,74; 2002; 08;
Anagé; BA; 352.081,24; 2002; 08;
Andaraí; BA; 195.055,01; 2002; 08;
Andorinha; BA; 205.380,74; 2002; 08;
Angical; BA; 195.055,01; 2002; 08;
Anguera; BA; 154.035,59; 2002; 08;
Antas; BA; 205.380,74; 2002; 08;
Antônio Cardoso; BA; 190.710,69; 2002; 08;
Antônio Gonçalves; BA; 154.035,59; 2002; 08;
Aporá; BA; 227.385,84; 2002; 08;
Apuarema; BA; 117.033,02; 2002; 08;
Araças; BA; 156.044,00; 2002; 08;
Aracatu; BA; 205.380,74; 2002; 08;
Araci; BA; 390.109,95; 2002; 08;
Aramari; BA; 132.030,50; 2002; 08;
Arataca; BA; 190.710,69; 2002; 08;
Aratuípe; BA; 117.033,02; 2002; 08;
Aurelino Leal; BA; 242.055,89; 2002; 08;
Baianópolis; BA; 168.705,64; 2002; 08;
Baixa Grande; BA; 242.055,89; 2002; 08;
Banzaê; BA; 168.705,64; 2002; 08;
Barra; BA; 352.081,24; 2002; 08;
Barra da Estiva; BA; 273.077,02; 2002; 08;
Barra do Choça; BA; 351.098,98; 2002; 08;
Barra do Mendes; BA; 190.710,69; 2002; 08;
Barra do Rocha; BA; 132.030,50; 2002; 08;
Barreiras; BA; 663.186,91; 2002; 08;
Barro Alto; BA; 156.044,00; 2002; 08;
Barro Preto; BA; 132.030,50; 2002; 08;
Barrocas; BA; 156.044,00; 2002; 08;
Belmonte; BA; 242.055,89; 2002; 08;
Belo Campo; BA; 234.066,00; 2002; 08;
Biritinga; BA; 195.055,01; 2002; 08;
Boa Nova; BA; 234.066,00; 2002; 08;
Boa Vista do Tupim; BA; 234.066,00; 2002; 08;
Bom Jesus da Lapa; BA; 429.120,98; 2002; 08;
Bom Jesus da Serra; BA; 156.044,00; 2002; 08;
Boninal; BA; 168.705,64; 2002; 08;
Bonito; BA; 156.044,00; 2002; 08;
Boquira; BA; 242.055,89; 2002; 08;
Botuporã; BA; 156.044,00; 2002; 08;
Brejões; BA; 195.055,01; 2002; 08;
Brejolândia; BA; 132.030,50; 2002; 08;
Brotas de Macaúbas; BA; 190.710,69; 2002; 08;
Brumado; BA; 468.131,96; 2002; 08;
Buerarema; BA; 242.055,89; 2002; 08;
Buritirama; BA; 234.066,00; 2002; 08;
Caatiba; BA; 195.055,01; 2002; 08;
Cabaceiras do Paraguaçu; BA; 195.055,01; 2002; 08;
Cachoeira; BA; 312.088,00; 2002; 08;
Caculé; BA; 234.066,00; 2002; 08;
Caém; BA; 190.710,69; 2002; 08;
Caetanos; BA; 156.044,00; 2002; 08;
Caetité; BA; 390.109,95; 2002; 08;
Cafarnaum; BA; 195.055,01; 2002; 08;
Cairu; BA; 168.705,64; 2002; 08;
Caldeirão Grande; BA; 168.705,64; 2002; 08;
Camacan; BA; 366.751,31; 2002; 08;
Camaçari; BA; 1.379.905,99; 2002; 08;
Camamu; BA; 315.406,14; 2002; 08;
Campo Alegre de Lourdes; BA; 278.731,00; 2002; 08;
Campo Formoso; BA; 462.106,65; 2002; 08;
Canápolis; BA; 132.030,50; 2002; 08;
Canarana; BA; 242.055,89; 2002; 08;
Canavieiras; BA; 312.088,00; 2002; 08;
Candeal; BA; 154.035,59; 2002; 08;
Candeias; BA; 507.142,96; 2002; 08;
Candiba; BA; 190.710,69; 2002; 08;
Cândido Sales; BA; 273.077,02; 2002; 08;
Cansanção; BA; 315.406,14; 2002; 08;
Canudos; BA; 195.055,01; 2002; 08;
Capela do Alto Alegre; BA; 190.710,69; 2002; 08;
Capim Grosso; BA; 273.077,02; 2002; 08;
Caraíbas; BA; 234.066,00; 2002; 08;
Caravelas; BA; 242.055,89; 2002; 08;
Cardeal da Silva; BA; 117.033,02; 2002; 08;
Carinhanha; BA; 273.077,02; 2002; 08;
Casa Nova; BA; 429.120,98; 2002; 08;
Castro Alves; BA; 278.731,00; 2002; 08;
Catolândia; BA; 117.033,02; 2002; 08;
Catu; BA; 388.756,39; 2002; 08;
Caturama; BA; 132.030,50; 2002; 08;
Central; BA; 205.380,74; 2002; 08;
Chorrochó; BA; 156.044,00; 2002; 08;
Cícero Dantas; BA; 312.088,00; 2002; 08;
Cipó; BA; 195.055,01; 2002; 08;
Coaraci; BA; 278.731,00; 2002; 08;
Cocos; BA; 234.066,00; 2002; 08;
Conceição da Feira; BA; 234.066,00; 2002; 08;
Conceição do Almeida; BA; 234.066,00; 2002; 08;
Conceição do Coité; BA; 429.120,98; 2002; 08;
Conceição do Jacuípe; BA; 273.077,02; 2002; 08;
Conde; BA; 234.066,00; 2002; 08;
Condeúba; BA; 234.066,00; 2002; 08;
Contendas do Sincorá; BA; 117.033,02; 2002; 08;
Coração de Maria; BA; 273.077,02; 2002; 08;
Cordeiros; BA; 132.030,50; 2002; 08;
Coribe; BA; 205.380,74; 2002; 08;
Coronel João Sá; BA; 234.066,00; 2002; 08;
Correntina; BA; 312.088,00; 2002; 08;
Cotegipe; BA; 168.705,64; 2002; 08;
Cravolândia; BA; 117.033,02; 2002; 08;
Crisópolis; BA; 234.066,00; 2002; 08;
Cristópolis; BA; 168.705,64; 2002; 08;
Cruz das Almas; BA; 429.120,98; 2002; 08;
Curaçá; BA; 273.077,02; 2002; 08;
Dário Meira; BA; 205.380,74; 2002; 08;
Dias D'Ávila; BA; 390.109,95; 2002; 08;
Dom Basílio; BA; 156.044,00; 2002; 08;
Dom Macedo Costa; BA; 117.033,02; 2002; 08;
Elísio Medrado; BA; 132.030,50; 2002; 08;
Encruzilhada; BA; 312.088,00; 2002; 08;
Entre Rios; BA; 351.098,98; 2002; 08;
Érico Cardoso; BA; 156.044,00; 2002; 08;
Esplanada; BA; 273.077,02; 2002; 08;
Euclides da Cunha; BA; 425.431,51; 2002; 08;
Eunápolis; BA; 546.153,96; 2002; 08;
Fátima; BA; 234.066,00; 2002; 08;
Feira da Mata; BA; 117.033,02; 2002; 08;
Feira de Santana; BA; 1.379.905,99; 2002; 08;
Filadélfia; BA; 234.066,00; 2002; 08;
Firmino Alves; BA; 117.033,02; 2002; 08;
Floresta Azul; BA; 190.710,69; 2002; 08;
Formosa do Rio Preto; BA; 234.066,00; 2002; 08;
Gandu; BA; 278.731,00; 2002; 08;
Gavião; BA; 117.033,02; 2002; 08;
Gentio do Ouro; BA; 132.030,50; 2002; 08;
Glória; BA; 195.055,01; 2002; 08;
Gongogi; BA; 156.044,00; 2002; 08;
Governador Mangabeira; BA; 242.055,89; 2002; 08;
Guajeru; BA; 156.044,00; 2002; 08;
Guanambi; BA; 507.142,96; 2002; 08;
Guaratinga; BA; 273.077,02; 2002; 08;
Heliópolis; BA; 168.705,64; 2002; 08;
Iaçu; BA; 278.731,00; 2002; 08;
Ibiassucê; BA; 168.705,64; 2002; 08;
Ibicaraí; BA; 300.736,09; 2002; 08;
Ibicoara; BA; 195.055,01; 2002; 08;
Ibicuí; BA; 205.380,74; 2002; 08;
Ibipeba; BA; 205.380,74; 2002; 08;
Ibipitanga; BA; 168.705,64; 2002; 08;
Ibiquera; BA; 117.033,02; 2002; 08;
Ibirapitanga; BA; 242.055,89; 2002; 08;
Ibirapuã; BA; 117.033,02; 2002; 08;
Ibirataia; BA; 273.077,02; 2002; 08;
Ibitiara; BA; 205.380,74; 2002; 08;
Ibititá; BA; 234.066,00; 2002; 08;
Ibotirama; BA; 273.077,02; 2002; 08;
Ichu; BA; 132.030,50; 2002; 08;
Igaporã; BA; 205.380,74; 2002; 08;
Igrapiúna; BA; 195.055,01; 2002; 08;
Iguaí; BA; 278.731,00; 2002; 08;
Ilhéus; BA; 1.379.905,99; 2002; 08;
Inhambupe; BA; 273.077,02; 2002; 08;
Ipecaetá; BA; 242.055,89; 2002; 08;
Ipiaú; BA; 374.086,35; 2002; 08;
Ipirá; BA; 462.106,65; 2002; 08;
Ipupiara; BA; 132.030,50; 2002; 08;
Irajuba; BA; 117.033,02; 2002; 08;
Iramaia; BA; 234.066,00; 2002; 08;
Iraquara; BA; 234.066,00; 2002; 08;
Irará; BA; 273.077,02; 2002; 08;
Irecê; BA; 429.120,98; 2002; 08;
Itabela; BA; 278.731,00; 2002; 08;
Itaberaba; BA; 425.431,51; 2002; 08;
Itabuna; BA; 1.379.905,99; 2002; 08;
Itacaré; BA; 234.066,00; 2002; 08;
Itaeté; BA; 205.380,74; 2002; 08;
Itagi; BA; 205.380,74; 2002; 08;
Itagibá; BA; 227.385,84; 2002; 08;
Itagimirim; BA; 117.033,02; 2002; 08;
Itaguaçu da Bahia; BA; 190.710,69; 2002; 08;
Itaju do Colônia; BA; 154.035,59; 2002; 08;
Itajuípe; BA; 264.060,97; 2002; 08;
Itamaraju; BA; 462.106,65; 2002; 08;
Itamari; BA; 132.030,50; 2002; 08;
Itambé; BA; 312.088,00; 2002; 08;
Itanagra; BA; 117.033,02; 2002; 08;
Itanhém; BA; 242.055,89; 2002; 08;
Itaparica; BA; 234.066,00; 2002; 08;
Itapé; BA; 205.380,74; 2002; 08;
Itapebi; BA; 168.705,64; 2002; 08;
Itapetinga; BA; 429.120,98; 2002; 08;
Itapicuru; BA; 273.077,02; 2002; 08;
Itapitanga; BA; 156.044,00; 2002; 08;
Itaquara; BA; 117.033,02; 2002; 08;
Itarantim; BA; 205.380,74; 2002; 08;
Itatim; BA; 156.044,00; 2002; 08;
Itiruçu; BA; 195.055,01; 2002; 08;
Itiúba; BA; 315.406,14; 2002; 08;
Itororó; BA; 242.055,89; 2002; 08;
Ituaçu; BA; 234.066,00; 2002; 08;
Ituberá; BA; 273.077,02; 2002; 08;
Iuiú; BA; 156.044,00; 2002; 08;
Jaborandi; BA; 132.030,50; 2002; 08;
Jacaraci; BA; 190.710,69; 2002; 08;
Jacobina; BA; 498.781,76; 2002; 08;
Jaguaquara; BA; 390.109,95; 2002; 08;
Jaguarari; BA; 278.731,00; 2002; 08;
Jaguaripe; BA; 168.705,64; 2002; 08;
Jandaíra; BA; 156.044,00; 2002; 08;
Jequié; BA; 1.340.894,99; 2002; 08;
Jeremoabo; BA; 315.406,14; 2002; 08;
Jiquiriçá; BA; 195.055,01; 2002; 08;
Jitaúna; BA; 234.066,00; 2002; 08;
João Dourado; BA; 234.066,00; 2002; 08;
Juazeiro; BA; 1.379.905,99; 2002; 08;
Jucuruçu; BA; 190.710,69; 2002; 08;
Jussara; BA; 205.380,74; 2002; 08;
Jussari; BA; 132.030,50; 2002; 08;
Jussiape; BA; 132.030,50; 2002; 08;
Lafaiete Coutinho; BA; 117.033,02; 2002; 08;
Lagoa Real; BA; 156.044,00; 2002; 08;
Laje; BA; 234.066,00; 2002; 08;
Lajedão; BA; 117.033,02; 2002; 08;
Lajedinho; BA; 117.033,02; 2002; 08;
Lajedo do Tabocal; BA; 132.030,50; 2002; 08;
Lamarão; BA; 132.030,50; 2002; 08;
Lapão; BA; 273.077,02; 2002; 08;
Lauro de Freitas; BA; 663.186,91; 2002; 08;
Lençóis; BA; 117.033,02; 2002; 08;
Licínio de Almeida; BA; 168.705,64; 2002; 08;
Livramento do Brumado; BA; 351.098,98; 2002; 08;
Luís Eduardo Magalhães; BA; 234.066,66; 2002; 08;
Macajuba; BA; 168.705,64; 2002; 08;
Macarani; BA; 205.380,74; 2002; 08;
